,mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,TargetScan,miRDB,refseqid_1,genesymbol_1,start_1,end_1,bindingp_1,energy_1,seed_1,accessibility_1,au_1,phylopstem_1,phylopflank_1,me_1,number_of_pairings_1,binding_region_length_1,longest_consecutive_pairings_1,position_1,TargetScan_1,miRDB_1,refseqid_2,genesymbol_2,start_2,end_2,bindingp_2,energy_2,seed_2,accessibility_2,au_2,phylopstem_2,phylopflank_2,me_2,number_of_pairings_2,binding_region_length_2,longest_consecutive_pairings_2,position_2,TargetScan_2,miRDB_2,refseqid_3,genesymbol_3,start_3,end_3,bindingp_3,energy_3,seed_3,accessibility_3,au_3,phylopstem_3,phylopflank_3,me_3,number_of_pairings_3,binding_region_length_3,longest_consecutive_pairings_3,position_3,TargetScan_3,miRDB_3,refseqid_4,genesymbol_4,start_4,end_4,bindingp_4,energy_4,seed_4,accessibility_4,au_4,phylopstem_4,phylopflank_4,me_4,number_of_pairings_4,binding_region_length_4,longest_consecutive_pairings_4,position_4,TargetScan_4,miRDB_4,refseqid_5,genesymbol_5,start_5,end_5,bindingp_5,energy_5,seed_5,accessibility_5,au_5,phylopstem_5,phylopflank_5,me_5,number_of_pairings_5,binding_region_length_5,longest_consecutive_pairings_5,position_5,TargetScan_5,miRDB_5
845,hsa-miR-1273h-3p,NM_006749,SLC20A2,3117,3141,0.923076923077,-26.9,1,1.280643e-06,0.368,0.0,0.0,-4.993964104447428,19,24,7,3UTR,0,0,NM_020702,MYORG,4317,4352,0.846153846154,-21.9,1,0.01670668,0.515,0.0,0.0,-5.495113920508111,19,35,6,3UTR,0,0,NM_004736,XPR1,5303,5332,0.846153846154,-27.5,1,6.799104e-05,0.5,0.0,0.0,-14.410637444793146,16,23,7,3UTR,0,0,NM_002608,PDGFB,3483,3503,0.807692307692,-25.5,1,1.837084e-05,0.515,0.0,0.0,-7.400146454790777,17,20,10,3UTR,0,0,NM_002609,PDGFRB,1422,1462,0.923076923077,-24.0,1,0.00213446,0.426,0.0,0.0,-5.337011372228437,19,40,9,CDS,0,0,NM_021219,JAM2,3038,3088,0.923076923077,-29.1,1,0.0006342443000000001,0.544,0.0,0.0,-4.95700071937229,20,39,8,3UTR,0,0
846,hsa-miR-6516-5p,NM_006749,SLC20A2,2103,2132,0.846153846154,-21.4,1,0.0216255,0.397,0.0,0.0,-6.9866589356329305,19,29,7,CDS,0,0,NM_020702,MYORG,2545,2564,0.846153846154,-21.7,1,0.2393056,0.41200000000000003,0.0,0.0,-14.721683286962945,15,19,8,3UTR,0,0,NM_004736,XPR1,602,632,0.871794871795,-18.7,1,0.01291391,0.588,0.0,0.0,-3.9375744462016646,20,30,9,CDS,0,0,NM_002608,PDGFB,2172,2194,0.846153846154,-24.0,1,0.0002034677,0.324,0.0,0.0,-6.236470572775607,18,22,10,3UTR,0,0,NM_002609,PDGFRB,493,528,0.846153846154,-20.3,1,0.0001721383,0.441,0.0,0.0,-8.10682967144978,14,20,10,CDS,0,0,NM_021219,JAM2,1102,1141,0.846153846154,-20.0,1,0.10780619999999999,0.632,0.0,0.0,-8.40585589311169,17,39,8,CDS,0,0
847,hsa-miR-7845-5p,NM_006749,SLC20A2,2713,2749,0.923076923077,-27.6,1,0.0053336040000000005,0.382,0.0,0.0,-3.9375744462016646,21,27,8,3UTR,0,0,NM_020702,MYORG,267,288,0.923076923077,-25.4,1,0.08016737,0.397,0.0,0.0,-6.857959480565336,18,21,11,CDS,0,0,NM_004736,XPR1,4033,4061,0.923076923077,-26.6,1,0.007001556,0.603,0.0,0.0,-7.9890229943314806,17,22,8,3UTR,0,0,NM_002608,PDGFB,1100,1125,1.0,-27.2,1,0.007674124,0.368,0.0,0.0,-4.026373917660732,17,19,17,CDS,0,0,NM_002609,PDGFRB,3234,3252,0.923076923077,-28.2,1,0.00023319630000000002,0.41200000000000003,0.0,0.0,-13.029537265572042,15,18,8,CDS,0,0,NM_021219,JAM2,428,451,0.846153846154,-24.1,1,0.09241224,0.324,0.0,0.0,-6.5006872542436085,17,23,10,5UTR,0,0
848,hsa-miR-7847-3p,NM_006749,SLC20A2,2139,2160,0.923076923077,-24.2,1,0.0013836089999999998,0.426,0.0,0.0,-9.964902622363823,17,21,9,CDS,0,0,NM_020702,MYORG,3216,3243,0.923076923077,-26.2,1,2.467188e-06,0.47100000000000003,0.0,0.0,-10.349012399006238,18,27,9,3UTR,0,0,NM_004736,XPR1,7992,8033,0.923076923077,-26.0,1,0.05948247,0.5589999999999999,0.0,0.0,-6.09222096393106,18,27,7,3UTR,0,0,NM_002608,PDGFB,1998,2023,0.846153846154,-29.3,1,1.357796e-05,0.397,0.0,0.0,-8.340767414043784,19,25,9,3UTR,0,1,NM_002609,PDGFRB,3458,3497,0.846153846154,-26.9,1,0.07484363,0.382,0.0,0.0,-4.528774397607752,19,39,9,CDS,0,0,NM_021219,JAM2,2837,2856,0.871794871795,-29.1,1,0.5155392,0.368,0.0,0.0,-8.385209998488142,16,19,10,3UTR,0,0
849,hsa-miR-7848-3p,NM_006749,SLC20A2,354,394,0.846153846154,-24.3,1,9.011398000000001e-05,0.353,0.0,0.0,-5.728163000811724,16,26,9,5UTR,0,0,NM_020702,MYORG,3783,3809,0.846153846154,-24.5,1,9.662326999999999e-05,0.47100000000000003,0.0,0.0,-5.413129994833456,18,26,5,3UTR,0,0,NM_004736,XPR1,5249,5298,0.846153846154,-24.7,1,5.821518e-05,0.5,0.0,0.0,-9.383976112987712,19,49,9,3UTR,0,0,NM_002608,PDGFB,1141,1158,1.0,-24.7,1,3.359227e-08,0.397,0.0,0.0,-11.150474115941336,15,17,11,CDS,0,0,NM_002609,PDGFRB,3385,3411,1.0,-23.7,1,0.007777921,0.397,0.0,0.0,-7.474939230287874,19,26,6,CDS,0,0,NM_001270408,JAM2,1446,1471,0.846153846154,-21.8,1,3.584882e-05,0.397,0.0,0.0,-8.527136195467303,18,25,8,CDS,0,0
850,hsa-miR-7850-5p,NM_006749,SLC20A2,515,540,0.923076923077,-22.1,1,0.13108440000000002,0.5589999999999999,0.0,0.0,-9.597144867711236,17,25,7,5UTR,0,0,NM_020702,MYORG,1857,1879,0.923076923077,-24.3,1,0.0001572358,0.294,0.0,0.0,-9.061113370972953,18,22,6,CDS,0,0,NM_004736,XPR1,8028,8052,0.9487179487180001,-23.5,1,0.0007614114,0.544,0.0,0.0,-3.9375744462016646,20,24,15,3UTR,0,0,NM_002608,PDGFB,3027,3045,0.923076923077,-19.9,1,0.005137189,0.441,0.0,0.0,-6.747589273982352,15,18,6,3UTR,0,0,NM_002609,PDGFRB,4775,4826,0.923076923077,-21.8,1,0.0008417656,0.574,0.0,0.0,-5.180080914529842,20,51,15,3UTR,0,0,NM_021219,JAM2,3993,4014,0.923076923077,-22.8,1,0.0007046333,0.632,0.0,0.0,-11.398282843874615,17,21,10,3UTR,0,0
851,hsa-miR-7851-3p,NM_006749,SLC20A2,2412,2432,0.923076923077,-23.9,1,0.002680702,0.397,0.0,0.0,-9.572363749392702,17,20,7,CDS,0,0,NM_020702,MYORG,3213,3230,0.923076923077,-29.8,1,4.899384e-06,0.456,0.0,0.0,-12.417709117045238,16,17,16,3UTR,0,0,NM_004736,XPR1,7433,7458,0.884615384615,-22.1,1,0.008954857,0.588,0.0,0.0,-3.9375744462016646,20,25,13,3UTR,0,0,NM_002608,PDGFB,2347,2387,0.923076923077,-28.6,1,2.951373e-05,0.441,0.0,0.0,-9.345742233680381,19,25,12,3UTR,0,0,NM_002609,PDGFRB,3690,3710,1.0,-25.6,1,1.5714220000000002e-09,0.353,0.0,0.0,-9.520147600325467,18,20,11,CDS,0,0,NM_001270408,JAM2,1629,1652,0.923076923077,-22.7,1,0.0001039217,0.529,0.0,0.0,-5.729413664698062,18,23,8,3UTR,0,0
852,hsa-miR-7854-3p,NM_006749,SLC20A2,2761,2799,0.846153846154,-26.4,1,7.981462e-05,0.515,0.0,0.0,-4.528774397607752,17,25,7,3UTR,0,0,NM_020702,MYORG,1985,2006,0.846153846154,-21.7,1,1.883757e-07,0.309,0.0,0.0,-8.386095861659706,17,21,11,CDS,0,0,NM_004736,XPR1,5861,5904,1.0,-22.7,1,0.02343174,0.603,0.0,0.0,-3.9375744462016646,20,43,8,3UTR,0,1,NM_002608,PDGFB,2345,2376,0.846153846154,-22.3,1,0.08382414,0.397,0.0,0.0,-5.962154619118543,18,31,9,3UTR,0,1,NM_002609,PDGFRB,4849,4872,0.846153846154,-22.3,1,1.77863e-07,0.456,0.0,0.0,-13.334192591105902,16,23,7,3UTR,0,0,NM_021219,JAM2,394,416,1.0,-24.8,1,0.008688318,0.382,0.0,0.0,-6.936790066878342,17,22,8,5UTR,0,0
853,hsa-miR-7855-5p,NM_006749,SLC20A2,2098,2141,0.923076923077,-26.1,1,0.0003194082,0.397,0.0,0.0,-5.939295367543767,18,43,11,CDS,0,0,NM_020702,MYORG,822,844,0.846153846154,-25.8,1,2.118298e-06,0.324,0.0,0.0,-9.546562468637928,17,22,8,CDS,0,0,NM_004736,XPR1,5171,5195,0.846153846154,-22.6,1,0.001256184,0.441,0.0,0.0,-8.974509220037072,17,24,6,3UTR,0,0,NM_002608,PDGFB,617,649,0.846153846154,-27.5,1,0.0001125768,0.441,0.0,0.0,-9.299118089342317,19,24,7,5UTR,0,0,NM_002609,PDGFRB,2082,2106,0.923076923077,-26.8,1,2.32335e-06,0.47100000000000003,0.0,0.0,-5.082763575906494,18,24,7,CDS,0,0,NM_021219,JAM2,1688,1723,0.846153846154,-21.5,1,0.00112347,0.618,0.0,0.0,-6.857959480565336,19,35,8,3UTR,0,0
854,hsa-miR-7976,NM_006749,SLC20A2,1695,1715,0.846153846154,-20.9,1,8.535546e-05,0.485,0.0,0.0,-5.035831305685297,16,20,8,CDS,0,0,NM_020702,MYORG,4794,4842,1.0,-23.6,1,0.0001144484,0.5,0.0,0.0,-4.170623526505279,18,23,7,3UTR,0,0,NM_004736,XPR1,416,440,1.0,-21.0,1,0.00011765899999999999,0.529,0.0,0.0,-8.212103189489032,15,18,12,CDS,0,0,NM_002608,PDGFB,2721,2747,0.846153846154,-22.9,1,0.0003050956,0.441,0.0,0.0,-5.180080914529842,18,26,9,3UTR,0,0,NM_002609,PDGFRB,1924,1950,1.0,-21.7,1,0.0005981517,0.382,0.0,0.0,-5.481260981072984,18,26,12,CDS,0,0,NM_021219,JAM2,454,470,0.846153846154,-18.0,1,9.817447e-06,0.294,0.0,0.0,-7.650646301409067,13,16,8,5UTR,0,0
855,hsa-miR-7977,NM_006749,SLC20A2,2650,2675,0.953846153846,-23.4,1,0.001402695,0.456,0.0,0.0,-3.9375744462016646,18,25,8,3UTR,0,0,NM_020702,MYORG,2852,2873,1.0,-21.4,1,0.00040697730000000004,0.382,0.0,0.0,-7.284377755798022,16,21,12,3UTR,0,0,NM_004736,XPR1,2854,2875,0.923076923077,-20.8,1,0.0005949644,0.632,0.0,0.0,-11.652838766079691,14,21,6,3UTR,0,1,NM_002608,PDGFB,3230,3244,1.0,-20.6,1,0.002909732,0.41200000000000003,0.0,0.0,-7.0054194726044985,12,14,9,3UTR,0,0,NM_002609,PDGFRB,1414,1431,0.846153846154,-19.6,1,0.00017921529999999998,0.382,0.0,0.0,-11.374879977366588,12,17,7,CDS,0,0,NM_021219,JAM2,1210,1224,0.846153846154,-17.0,1,4.683138e-05,0.529,0.0,0.0,-14.721683286962945,12,14,7,CDS,0,1
856,hsa-miR-8052,NM_006749,SLC20A2,2682,2708,0.923076923077,-25.6,1,0.0008434733000000001,0.397,0.0,0.0,-13.29924160506766,18,26,9,3UTR,0,0,NM_020702,MYORG,2989,3038,0.846153846154,-23.3,1,0.000376139,0.441,0.0,0.0,-10.94438428712878,18,49,10,3UTR,0,0,NM_004736,XPR1,4998,5030,1.0,-24.5,1,0.008722947,0.603,0.0,0.0,-9.562394864246643,16,20,8,3UTR,0,0,NM_002608,PDGFB,2467,2485,1.0,-23.3,1,1.096133e-05,0.41200000000000003,0.0,0.0,-14.721989301696164,15,18,12,3UTR,0,0,NM_002609,PDGFRB,3482,3504,0.923076923077,-24.9,1,0.01972371,0.441,0.0,0.0,-8.870555482353902,18,22,10,CDS,0,0,NM_021219,JAM2,273,292,1.0,-22.8,1,0.09650184,0.368,0.0,0.0,-13.670642237414588,15,19,8,5UTR,0,0
857,hsa-miR-8055,NM_006749,SLC20A2,2567,2585,1.0,-19.8,1,0.002488366,0.456,0.0,0.0,-10.602952126883695,15,18,9,CDS,0,0,NM_020702,MYORG,3290,3312,0.923076923077,-20.4,1,3.143547e-07,0.426,0.0,0.0,-9.727395399874311,17,22,8,3UTR,0,0,NM_004736,XPR1,7283,7316,0.923076923077,-18.4,1,0.01463334,0.588,0.0,0.0,-10.842804624213636,18,25,11,3UTR,0,0,NM_002608,PDGFB,1135,1157,0.846153846154,-22.2,1,3.1286840000000004e-07,0.382,0.0,0.0,-10.455146901301461,18,22,7,CDS,0,0,NM_002609,PDGFRB,1474,1494,0.846153846154,-19.2,1,1.007618e-06,0.368,0.0,0.0,-6.083544976388314,16,20,10,CDS,0,0,NM_021219,JAM2,1293,1329,0.923076923077,-23.8,1,0.006335798,0.574,0.0,0.0,-5.226705058867908,22,36,9,CDS,0,0
858,hsa-miR-8060,NM_006749,SLC20A2,2254,2277,0.923076923077,-28.9,1,0.00361796,0.456,0.0,0.0,-4.6730240064523,20,23,14,CDS,0,0,NM_020702,MYORG,5438,5462,0.878205128205,-25.4,1,0.001237891,0.47100000000000003,0.0,0.0,-13.239016492635573,18,24,8,3UTR,0,0,NM_004736,XPR1,8025,8046,1.0,-25.4,0,0.0006067099,0.529,0.0,0.0,-14.533279192037694,17,21,8,3UTR,0,1,NM_002608,PDGFB,260,277,0.846153846154,-24.2,0,0.0005345952,0.485,0.0,0.0,-17.110244939514768,14,17,6,5UTR,0,0,NM_002609,PDGFRB,323,354,0.846153846154,-27.7,1,4.60231e-05,0.47100000000000003,0.0,0.0,-6.969596721160856,23,31,13,5UTR,0,0,NM_021219,JAM2,565,596,1.0,-27.6,1,0.0001487708,0.353,0.0,0.0,-9.345742233680381,21,31,16,CDS,0,0
859,hsa-miR-8063,NM_006749,SLC20A2,76,90,1.0,-23.4,0,0.0013901739999999999,0.441,0.0,0.0,-18.399375552181013,13,14,13,5UTR,0,0,NM_020702,MYORG,2790,2833,0.846153846154,-22.1,1,0.01197903,0.397,0.0,0.0,-7.803670806344982,18,43,9,3UTR,0,0,NM_004736,XPR1,5955,5974,1.0,-22.4,1,0.05169503,0.544,0.0,0.0,-13.6655996434504,16,19,8,3UTR,0,0,NM_033016,PDGFB,2630,2658,0.846153846154,-21.4,1,0.000192308,0.41200000000000003,0.0,0.0,-12.989592657166373,18,28,8,3UTR,0,0,NM_002609,PDGFRB,4657,4677,0.923076923077,-22.6,1,0.0009898372,0.441,0.0,0.0,-14.871281504504894,16,20,12,3UTR,0,0,NM_021219,JAM2,403,441,0.846153846154,-19.9,0,0.1547748,0.353,0.0,0.0,-17.110244939514768,12,15,9,5UTR,0,0
860,hsa-miR-8071,NM_006749,SLC20A2,823,850,0.923076923077,-25.5,1,0.001405195,0.529,0.0,0.0,-4.528774397607752,18,27,6,CDS,0,0,NM_020702,MYORG,499,528,1.0,-27.4,1,3.5045050000000003e-07,0.27899999999999997,0.0,0.0,-7.382219742266032,17,22,10,CDS,0,0,NM_004736,XPR1,8014,8034,0.923076923077,-25.9,1,0.1047425,0.5589999999999999,0.0,0.0,-8.020189342303919,16,20,6,3UTR,0,1,NM_002608,PDGFB,1960,1986,0.846153846154,-31.0,1,0.03771985,0.324,0.0,0.0,-4.650164754877523,18,26,11,3UTR,0,1,NM_002609,PDGFRB,5128,5152,1.0,-25.9,1,0.001258223,0.397,0.0,0.0,-6.216710541323619,18,24,12,3UTR,0,0,NM_021219,JAM2,38,64,0.923076923077,-24.8,1,0.06101041,0.324,0.0,0.0,-8.025986379406616,18,26,8,5UTR,0,0
861,hsa-miR-8072,NM_006749,SLC20A2,200,255,0.846153846154,-32.7,1,0.002923331,0.25,0.0,0.0,-8.786929094528894,15,19,11,5UTR,0,0,NM_020702,MYORG,170,217,0.923076923077,-38.6,1,0.0009326136,0.294,0.0,0.0,-6.762348921612015,17,21,8,CDS,0,0,NM_004736,XPR1,5344,5371,0.846153846154,-26.9,1,0.0036685959999999997,0.47100000000000003,0.0,0.0,-3.9375744462016646,19,27,5,3UTR,0,0,NM_033016,PDGFB,898,916,0.846153846154,-28.9,1,0.001367127,0.33799999999999997,0.0,0.0,-9.37012317355258,15,18,10,3UTR,0,0,NM_002609,PDGFRB,3811,3835,1.0,-31.1,1,0.01080738,0.27899999999999997,0.0,0.0,-7.127663820060954,18,24,7,3UTR,0,0,NM_021219,JAM2,2826,2852,0.923076923077,-32.4,1,0.2085127,0.397,0.0,0.0,-5.838533207394711,16,21,8,3UTR,0,0
862,hsa-miR-8073,NM_006749,SLC20A2,2725,2754,1.0,-25.6,1,0.0001237155,0.382,0.0,0.0,-7.650646301409067,19,29,9,3UTR,0,0,NM_020702,MYORG,1643,1672,0.923076923077,-27.2,1,0.0008740153999999999,0.397,0.0,0.0,-6.857959480565336,19,29,8,CDS,0,0,NM_004736,XPR1,5348,5374,0.846153846154,-23.8,1,0.0005101483,0.485,0.0,0.0,-6.825347112316308,18,26,4,3UTR,0,0,NM_002608,PDGFB,1475,1530,0.846153846154,-27.9,1,7.655749e-06,0.382,0.0,0.0,-3.9375744462016646,21,55,7,CDS,0,0,NM_002609,PDGFRB,3860,3885,0.923076923077,-29.4,1,1.4667609999999999e-05,0.353,0.0,0.0,-6.106959766537749,19,25,9,3UTR,0,0,NM_021219,JAM2,449,499,1.0,-29.9,1,5.979359e-07,0.25,0.0,0.0,-9.453763076134104,16,19,10,5UTR,0,0
863,hsa-miR-8075,NM_006749,SLC20A2,2172,2194,1.0,-25.6,1,0.000896923,0.47100000000000003,0.0,0.0,-10.02154823739076,16,22,10,CDS,0,0,NM_020702,MYORG,239,269,0.923076923077,-25.8,1,0.0005001572000000001,0.397,0.0,0.0,-8.519058073960514,21,30,8,CDS,0,0,NM_004736,XPR1,3508,3536,1.0,-23.2,1,0.03181494,0.588,0.0,0.0,-11.398282843874615,20,28,9,3UTR,0,1,NM_002608,PDGFB,2010,2035,0.923076923077,-27.6,1,0.000686086,0.397,0.0,0.0,-7.382219742266032,21,25,9,3UTR,0,0,NM_002609,PDGFRB,4587,4610,0.923076923077,-29.0,1,0.0015059779999999998,0.441,0.0,0.0,-11.389672823365393,19,23,8,3UTR,0,0,NM_021219,JAM2,3362,3402,1.0,-26.6,1,0.0005734441,0.544,0.0,0.0,-4.794414363722071,20,24,16,3UTR,0,0
864,hsa-miR-8077,NM_006749,SLC20A2,2277,2300,0.846153846154,-27.4,1,0.00039854910000000003,0.456,0.0,0.0,-9.957570382207184,20,23,13,CDS,0,0,NM_020702,MYORG,221,264,0.846153846154,-30.8,1,8.717609e-05,0.382,0.0,0.0,-7.382219742266032,17,28,12,CDS,0,0,NM_004736,XPR1,2647,2665,1.0,-24.2,1,3.5973230000000003e-06,0.456,0.0,0.0,-6.083544976388314,16,18,12,3UTR,0,0,NM_002608,PDGFB,1034,1078,0.846153846154,-29.4,1,8.652449e-10,0.221,0.0,0.0,-9.957570382207184,17,22,10,5UTR,0,0,NM_002609,PDGFRB,73,125,0.846153846154,-29.5,1,1.1464939999999999e-05,0.324,0.0,0.0,-6.251209375382294,19,27,7,5UTR,0,0,NM_021219,JAM2,545,566,0.923076923077,-26.4,1,1.60464e-06,0.265,0.0,0.0,-8.870555482353902,17,21,8,CDS,0,0
865,hsa-miR-8078,NM_006749,SLC20A2,2453,2482,0.923076923077,-24.4,1,1.3193270000000003e-05,0.309,0.0,0.0,-6.9866589356329305,20,29,7,CDS,0,0,NM_020702,MYORG,666,681,0.846153846154,-28.6,1,8.390802e-09,0.235,0.0,0.0,-6.071582287698324,14,15,14,CDS,0,0,NM_004736,XPR1,1793,1846,0.846153846154,-22.1,1,0.0002063751,0.544,0.0,0.0,-10.552694588967071,19,53,8,CDS,0,0,NM_002608,PDGFB,1404,1430,1.0,-29.7,1,0.0008285808,0.353,0.0,0.0,-4.794414363722071,20,26,8,CDS,0,0,NM_002609,PDGFRB,736,752,1.0,-27.0,1,0.0037743240000000003,0.456,0.0,0.0,-5.337011372228437,15,16,15,CDS,0,0,NM_021219,JAM2,2290,2330,0.923076923077,-27.2,1,0.0006247616,0.544,0.0,0.0,-8.988362159472201,17,40,7,3UTR,0,0
866,hsa-miR-8080,NM_006749,SLC20A2,1880,1925,1.0,-27.1,1,0.0003049279,0.41200000000000003,0.0,0.0,-6.199507187700468,17,22,13,CDS,0,0,NM_020702,MYORG,676,701,0.846153846154,-24.1,1,5.65518e-06,0.25,0.0,0.0,-5.082763575906494,19,25,13,CDS,0,0,NM_004736,XPR1,4644,4670,0.846153846154,-21.9,1,0.03443023,0.618,0.0,0.0,-5.939295367543767,19,26,11,3UTR,0,0,NM_002608,PDGFB,843,874,0.846153846154,-25.0,1,9.935684e-07,0.235,0.0,0.0,-8.559766261219162,16,21,12,5UTR,0,0,NM_002609,PDGFRB,4984,5001,1.0,-25.1,1,5.385388000000001e-05,0.368,0.0,0.0,-4.95700071937229,15,17,10,3UTR,0,0,NM_021219,JAM2,3990,4010,1.0,-22.9,1,7.014553000000001e-05,0.662,0.0,0.0,-6.514540193678738,17,20,11,3UTR,0,0
867,hsa-miR-8082,NM_006749,SLC20A2,3712,3768,0.846153846154,-22.3,1,0.0001362369,0.485,0.0,0.0,-3.793324837357118,20,56,8,3UTR,0,0,NM_020702,MYORG,3812,3837,0.846153846154,-22.4,1,0.02433459,0.47100000000000003,0.0,0.0,-5.529863923972705,20,25,7,3UTR,0,0,NM_004736,XPR1,2639,2662,0.865384615385,-19.6,1,0.0007277509,0.456,0.0,0.0,-4.906073086755913,17,23,8,3UTR,0,0,NM_002608,PDGFB,589,622,1.0,-24.3,1,3.4143359999999994e-07,0.41200000000000003,0.0,0.0,-7.17620286973822,14,19,11,5UTR,0,0,NM_002609,PDGFRB,3479,3491,0.923076923077,-21.9,1,0.002606532,0.382,0.0,0.0,-6.907794008098015,11,12,11,CDS,0,0,NM_021219,JAM2,913,955,0.923076923077,-22.3,1,0.00275383,0.515,0.0,0.0,-4.6730240064523,18,24,11,CDS,0,0
868,hsa-miR-8083,NM_006749,SLC20A2,3527,3571,1.0,-21.7,1,0.01167999,0.47100000000000003,0.0,0.0,-4.95700071937229,16,29,9,3UTR,0,0,NM_020702,MYORG,5064,5099,0.826923076923,-19.8,1,0.00653651,0.515,0.0,0.0,-11.32168297627694,17,35,8,3UTR,0,0,NM_004736,XPR1,3111,3136,1.0,-25.6,1,0.001203284,0.588,0.0,0.0,-6.971920133026242,18,25,8,3UTR,0,0,NM_002608,PDGFB,88,108,0.846153846154,-22.1,1,4.720409000000001e-09,0.25,0.0,0.0,-10.355507747588078,15,20,8,5UTR,0,0,NM_002609,PDGFRB,4982,5002,1.0,-24.0,1,4.382606e-05,0.382,0.0,0.0,-10.093792036827557,15,20,6,3UTR,0,0,NM_021219,JAM2,1274,1297,1.0,-19.0,1,0.02428017,0.515,0.0,0.0,-9.45803567368242,16,23,10,CDS,0,0
869,hsa-miR-8085,NM_006749,SLC20A2,3332,3367,0.846153846154,-22.4,1,0.1869661,0.456,0.0,0.0,-7.307599033628057,18,23,7,3UTR,0,0,NM_020702,MYORG,1910,1943,0.846153846154,-28.6,1,0.02064019,0.33799999999999997,0.0,0.0,-5.694283598550164,18,22,11,CDS,0,0,NM_004736,XPR1,3482,3533,1.0,-25.7,1,0.01531925,0.618,0.0,0.0,-7.284377755798022,18,22,9,3UTR,0,0,NM_002608,PDGFB,2012,2032,0.923076923077,-24.9,1,0.0001527957,0.397,0.0,0.0,-12.878970479242284,17,20,9,3UTR,0,0,NM_002609,PDGFRB,304,329,0.923076923077,-25.3,1,0.07807917,0.41200000000000003,0.0,0.0,-5.694283598550164,19,25,6,5UTR,0,0,NM_021219,JAM2,2837,2857,0.846153846154,-23.5,1,0.4932969,0.368,0.0,0.0,-8.91667024980901,16,20,7,3UTR,0,0
870,hsa-miR-8089,NM_006749,SLC20A2,77,109,0.923076923077,-32.9,1,0.0001302982,0.441,0.0,0.0,-3.793324837357118,21,32,10,5UTR,0,0,NM_020702,MYORG,4918,4951,0.923076923077,-31.8,1,1.126572e-07,0.368,0.0,0.0,-8.851285568499376,18,33,8,3UTR,0,0,NM_004736,XPR1,5941,5963,1.0,-30.8,1,9.217792999999999e-05,0.544,0.0,0.0,-7.249989753929374,18,22,12,3UTR,0,0,NM_033016,PDGFB,50,75,0.923076923077,-31.8,1,3.466971e-05,0.456,0.0,0.0,-10.003942407985432,18,25,7,CDS,0,0,NM_002609,PDGFRB,3645,3672,0.923076923077,-34.3,1,8.277351999999999e-07,0.353,0.0,0.0,-6.9866589356329305,20,27,7,CDS,0,1,NM_021219,JAM2,437,458,0.923076923077,-31.7,1,0.02485913,0.309,0.0,0.0,-10.407289790579892,18,21,11,5UTR,0,0
871,hsa-miR-9718,NM_006749,SLC20A2,246,262,0.846153846154,-25.4,1,1.0757449999999998e-05,0.20600000000000002,0.0,0.0,-9.300733196878237,14,16,9,5UTR,0,0,NM_020702,MYORG,3216,3234,0.923076923077,-24.4,1,0.0002431732,0.441,0.0,0.0,-7.357527171764015,15,18,10,3UTR,0,0,NM_004736,XPR1,5361,5386,0.923076923077,-24.7,1,0.0002518939,0.544,0.0,0.0,-7.382219742266032,18,25,13,3UTR,0,0,NM_002608,PDGFB,1498,1535,1.0,-32.3,1,1.389855e-06,0.368,0.0,0.0,-4.95700071937229,17,20,13,CDS,0,0,NM_002609,PDGFRB,4833,4869,0.846153846154,-26.0,1,1.015675e-06,0.47100000000000003,0.0,0.0,-4.95700071937229,17,23,8,3UTR,0,0,NM_021219,JAM2,3296,3319,1.0,-25.6,1,0.01256135,0.618,0.0,0.0,-5.962154619118543,18,23,7,3UTR,0,0
872,hsa-miR-9986,NM_006749,SLC20A2,791,814,0.923076923077,-22.2,1,0.02117715,0.529,0.0,0.0,-7.781775194782639,17,23,11,CDS,0,0,NM_020702,MYORG,12,34,0.846153846154,-25.0,1,4.3426199999999994e-06,0.28600000000000003,0.0,0.0,-5.08245545002336,18,22,11,5UTR,0,0,NM_004736,XPR1,33,65,0.846153846154,-20.8,1,1.7547620000000001e-06,0.27899999999999997,0.0,0.0,-5.226705058867908,19,32,10,5UTR,0,0,NM_002608,PDGFB,3584,3601,1.0,-23.1,1,0.0002764538,0.441,0.0,0.0,-8.851285568499376,16,17,16,3UTR,0,0,NM_002609,PDGFRB,5480,5498,1.0,-23.8,1,0.0007876405,0.41200000000000003,0.0,0.0,-6.963799684058155,17,18,17,3UTR,0,0,NM_021219,JAM2,2263,2284,1.0,-24.3,1,0.0003043152,0.5589999999999999,0.0,0.0,-4.6730240064523,19,21,14,3UTR,0,0
